"PolNum";"CalYear";"Gender";"Type";"Category";"Occupation";"Age";"Group1";"Bonus";"Poldur";"Value";"Adind";"SubGroup2";"Group2";"Density"
"2573";200329178;2011;"Female";"D";"Medium";"Employed";31;17;-50;8;16880;0;"L115";"L";57.7002938
"2574";200329180;2011;"Female";"A";"Small";"Self-employed";44;11;-50;0;10560;1;"O16";"O";30.85366237
"2575";200329182;2011;"Female";"A";"Medium";"Employed";45;11;-50;12;16930;1;"L64";"L";84.9609991
"2576";200329183;2011;"Male";"B";"Medium";"Housewife";41;12;60;15;42600;1;"L21";"L";67.84790756
"2577";200329186;2011;"Female";"D";"Medium";"Housewife";71;6;-40;8;7420;0;"R26";"R";295.7970919
"2578";200329188;2011;"Male";"D";"Large";"Retired";71;12;-50;3;22195;1;"Q37";"Q";148.5612071
"2579";200329189;2011;"Female";"D";"Medium";"Employed";73;18;-30;8;42195;0;"P8";"P";23.21820596
"2580";200329190;2011;"Male";"C";"Large";"Self-employed";72;2;-40;7;21410;1;"R49";"R";208.8164363
"2581";200329191;2011;"Female";"D";"Medium";"Retired";51;6;-50;8;9415;1;"N12";"N";133.2886429
"2582";200329192;2011;"Female";"A";"Large";"Housewife";56;12;100;2;44160;1;"P12";"P";36.54260314
"2583";200329193;2011;"Female";"A";"Small";"Employed";44;16;60;3;18360;0;"L109";"L";57.29188508
"2584";200329196;2011;"Male";"D";"Small";"Unemployed";20;9;60;3;4555;1;"L101";"L";70.06509679
"2585";200329197;2011;"Female";"C";"Small";"Unemployed";29;11;110;14;23965;0;"Q52";"Q";168.6499611
"2586";200329198;2011;"Male";"C";"Large";"Retired";72;8;-40;1;9260;0;"N25";"N";25.83086908
"2587";200329199;2011;"Male";"B";"Large";"Unemployed";36;13;-50;9;14130;0;"L95";"L";68.37942919
"2588";200329200;2011;"Female";"C";"Medium";"Housewife";46;6;-30;10;8935;1;"Q4";"Q";138.5066713
"2589";200329201;2011;"Male";"C";"Large";"Retired";56;13;-40;10;22245;1;"Q47";"Q";208.6667182
"2590";200329202;2011;"Male";"A";"Medium";"Employed";55;13;-50;5;36825;0;"M14";"M";222.6929824
"2591";200329203;2011;"Female";"B";"Medium";"Self-employed";41;8;-40;0;8325;1;"L97";"L";63.82886936
"2592";200329204;2011;"Female";"D";"Medium";"Housewife";28;11;-30;2;20960;0;"L3";"L";45.65564192
"2593";200329205;2011;"Male";"D";"Small";"Employed";39;1;-50;1;6675;0;"L102";"L";58.30755679
"2594";200329206;2011;"Male";"A";"Large";"Housewife";55;8;-30;3;9970;1;"R48";"R";238.240414
"2595";200329208;2011;"Female";"B";"Large";"Retired";62;11;-40;4;10870;1;"L25";"L";61.11231366
"2596";200329209;2011;"Male";"B";"Small";"Employed";29;3;50;5;16305;1;"Q20";"Q";181.4165594
"2597";200329211;2011;"Female";"E";"Medium";"Self-employed";41;11;-50;3;16360;1;"O21";"O";37.74768396
"2598";200329212;2011;"Female";"A";"Medium";"Housewife";33;1;-20;8;14865;1;"L111";"L";90.21472555
"2599";200329213;2011;"Male";"A";"Small";"Employed";45;14;-50;11;15080;1;"M19";"M";183.8950396
"2600";200329214;2011;"Male";"D";"Medium";"Employed";30;13;10;2;8840;1;"P29";"P";20.86448407
"2601";200329215;2011;"Female";"E";"Small";"Employed";26;13;-50;4;1905;0;"L85";"L";61.51657295
"2602";200329216;2011;"Male";"C";"Small";"Employed";42;4;-30;9;29145;1;"R29";"R";291.3194903
"2603";200329218;2011;"Male";"A";"Small";"Retired";55;11;30;3;15725;0;"O1";"O";36.25444122
"2604";200329221;2011;"Male";"C";"Large";"Self-employed";44;7;50;15;9690;0;"L73";"L";68.85387998
"2605";200329225;2011;"Female";"A";"Medium";"Retired";71;14;-50;5;2070;1;"Q28";"Q";169.5291484
"2606";200329226;2011;"Female";"D";"Large";"Retired";65;12;-50;0;6110;0;"P11";"P";28.38649426
"2607";200329227;2011;"Male";"D";"Large";"Retired";66;7;-30;1;12985;1;"P12";"P";36.54260314
"2608";200329229;2011;"Male";"B";"Large";"Housewife";39;1;30;1;7465;1;"O11";"O";49.11503947
"2609";200329231;2011;"Female";"F";"Large";"Housewife";59;11;-20;13;14415;1;"T24";"T";24.89492323
"2610";200329234;2011;"Female";"A";"Large";"Unemployed";36;10;-40;8;6205;0;"N1";"N";43.18966881
"2611";200329235;2011;"Male";"A";"Medium";"Employed";52;8;-50;2;1930;0;"U1";"U";33.29429778
"2612";200329236;2011;"Female";"D";"Medium";"Self-employed";41;10;40;4;1010;1;"L124";"L";64.09908451
"2613";200329238;2011;"Female";"A";"Large";"Employed";21;6;-30;5;12535;0;"L81";"L";73.65271862
"2614";200329239;2011;"Female";"B";"Small";"Employed";24;12;-10;1;14760;0;"M7";"M";178.2443114
"2615";200329240;2011;"Female";"C";"Small";"Self-employed";20;2;0;9;39350;0;"R3";"R";200.6565503
"2616";200329241;2011;"Female";"C";"Medium";"Employed";41;8;-40;0;6440;0;"O2";"O";32.9239514
"2617";200329242;2011;"Male";"B";"Medium";"Unemployed";27;2;110;9;1710;0;"Q15";"Q";147.9690558
"2618";200329244;2011;"Female";"D";"Medium";"Employed";29;3;0;0;26840;0;"M6";"M";103.4727356
"2619";200329249;2011;"Female";"A";"Large";"Employed";52;7;100;0;9740;1;"L6";"L";58.89468755
"2620";200329250;2011;"Male";"E";"Medium";"Employed";38;19;40;9;9020;0;"Q60";"Q";112.4047945
"2621";200329251;2011;"Male";"B";"Small";"Unemployed";39;9;-30;3;9445;1;"P14";"P";30.62119248
"2622";200329252;2011;"Female";"B";"Large";"Housewife";54;9;10;2;1015;0;"L136";"L";38.06772
"2623";200329253;2011;"Female";"F";"Medium";"Self-employed";58;10;-30;13;14240;1;"O32";"O";32.3905212
"2624";200329254;2011;"Female";"B";"Medium";"Employed";25;8;20;2;8325;0;"Q64";"Q";132.7922667
"2625";200329255;2011;"Female";"A";"Small";"Employed";34;9;-50;2;4695;1;"R19";"R";272.9669948
"2626";200329256;2011;"Male";"A";"Small";"Self-employed";29;13;150;3;2615;0;"L48";"L";71.62174491
"2627";200329257;2011;"Female";"B";"Small";"Retired";61;12;-50;2;11980;1;"R45";"R";225.0430894
"2628";200329259;2011;"Male";"B";"Large";"Retired";70;7;-50;5;3465;0;"T31";"T";35.78808354
"2629";200329261;2011;"Female";"A";"Medium";"Employed";34;6;70;0;9820;0;"L111";"L";90.21472555
"2630";200329262;2011;"Female";"A";"Large";"Employed";29;7;-30;8;9800;1;"L53";"L";66.12046108
"2631";200329263;2011;"Female";"A";"Large";"Employed";35;7;-40;1;29275;0;"L81";"L";73.65271862
"2632";200329264;2011;"Male";"D";"Medium";"Unemployed";18;18;0;3;8835;0;"N6";"N";93.38235115
"2633";200329265;2011;"Female";"C";"Medium";"Employed";50;13;-50;0;11680;1;"S34";"S";29.94861261
"2634";200329266;2011;"Male";"F";"Medium";"Self-employed";39;13;-40;9;45575;1;"Q24";"Q";222.735365
"2635";200329269;2011;"Female";"D";"Medium";"Employed";38;20;40;1;29410;0;"U7";"U";103.9493988
"2636";200329270;2011;"Male";"C";"Small";"Unemployed";50;20;-50;6;42755;1;"Q38";"Q";161.4389472
"2637";200329272;2011;"Male";"E";"Medium";"Housewife";44;13;50;4;8595;1;"L31";"L";59.63322296
"2638";200329273;2011;"Male";"C";"Large";"Unemployed";36;2;-50;4;3210;1;"M17";"M";201.6569069
"2639";200329274;2011;"Male";"A";"Medium";"Unemployed";26;16;-50;0;16925;1;"R34";"R";276.9950185
"2640";200329275;2011;"Female";"D";"Medium";"Employed";40;9;-50;3;27035;0;"N12";"N";133.2886429
"2641";200329276;2011;"Male";"A";"Small";"Employed";28;4;80;5;3100;0;"T19";"T";18.23804646
"2642";200329277;2011;"Female";"B";"Medium";"Employed";27;3;-10;1;1880;1;"L54";"L";71.66099406
"2643";200329278;2011;"Male";"F";"Small";"Unemployed";42;6;-40;3;14900;1;"L89";"L";64.12305444
"2644";200329279;2011;"Female";"D";"Large";"Employed";25;10;10;6;33695;0;"L41";"L";70.87357842
"2645";200329280;2011;"Male";"C";"Large";"Employed";26;14;-10;2;21475;1;"N2";"N";59.8409496
"2646";200329282;2011;"Male";"D";"Small";"Employed";26;11;-10;7;27680;1;"T14";"T";20.85122582
"2647";200329284;2011;"Male";"D";"Small";"Housewife";58;2;-40;5;9590;0;"R4";"R";185.8513852
"2648";200329285;2011;"Female";"F";"Large";"Retired";64;4;-20;0;7165;1;"T11";"T";28.61559614
"2649";200329286;2011;"Female";"E";"Medium";"Employed";46;7;-20;2;3070;1;"Q50";"Q";139.2056697
"2650";200329287;2011;"Female";"A";"Large";"Employed";24;17;-10;9;28260;0;"Q33";"Q";129.6690079
"2651";200329289;2011;"Male";"A";"Small";"Employed";42;6;-40;2;9120;1;"R38";"R";284.2162652
"2652";200329291;2011;"Female";"A";"Large";"Housewife";40;16;30;1;12200;1;"P34";"P";47.5930722
"2653";200329292;2011;"Male";"E";"Small";"Employed";45;15;-50;9;8755;1;"O37";"O";30.5989837
"2654";200329294;2011;"Male";"A";"Medium";"Employed";41;11;-40;2;25620;0;"S25";"S";31.81625935
"2655";200329296;2011;"Male";"A";"Medium";"Employed";30;17;0;0;29460;1;"S19";"S";23.9585495
"2656";200329297;2011;"Male";"D";"Medium";"Employed";34;13;30;12;27725;1;"U20";"U";58.60474559
"2657";200329298;2011;"Male";"E";"Small";"Housewife";42;19;-30;2;6225;0;"Q16";"Q";207.1446249
"2658";200329299;2011;"Female";"E";"Medium";"Employed";38;9;60;15;13170;1;"Q62";"Q";91.45292269
"2659";200329300;2011;"Female";"E";"Medium";"Employed";18;13;0;3;8530;1;"L106";"L";76.89987008
"2660";200329301;2011;"Male";"B";"Medium";"Employed";32;10;-10;4;17955;0;"R4";"R";185.8513852
"2661";200329302;2011;"Male";"B";"Medium";"Housewife";35;11;-20;9;3605;1;"T19";"T";18.23804646
"2662";200329303;2011;"Male";"A";"Medium";"Unemployed";23;10;30;5;20755;1;"R36";"R";276.3355652
"2663";200329304;2011;"Male";"A";"Medium";"Employed";27;11;20;12;31205;1;"L21";"L";67.84790756
"2664";200329305;2011;"Female";"A";"Large";"Employed";45;10;-50;7;16110;1;"L78";"L";82.67020711
"2665";200329309;2011;"Male";"A";"Large";"Unemployed";59;2;40;4;13030;0;"Q30";"Q";222.2151274
"2666";200329310;2011;"Male";"E";"Small";"Unemployed";21;12;-10;7;18765;0;"O39";"O";19.20951704
"2667";200329311;2011;"Male";"D";"Small";"Employed";18;14;0;6;12145;0;"R35";"R";223.3085718
"2668";200329312;2011;"Male";"B";"Small";"Housewife";41;10;-50;13;9940;0;"U4";"U";114.881582
"2669";200329314;2011;"Male";"A";"Medium";"Unemployed";33;5;-20;0;4735;1;"O20";"O";26.55546013
"2670";200329315;2011;"Male";"B";"Large";"Retired";53;10;-50;4;3910;0;"Q7";"Q";83.76263662
"2671";200329317;2011;"Male";"B";"Large";"Retired";57;13;-20;0;24450;0;"Q55";"Q";126.1401885
"2672";200329318;2011;"Female";"D";"Small";"Unemployed";27;10;-50;0;17705;1;"L132";"L";51.32331561
"2673";200329319;2011;"Male";"C";"Large";"Retired";66;14;-40;3;12095;0;"Q33";"Q";129.6690079
"2674";200329320;2011;"Female";"B";"Small";"Employed";43;10;100;0;24640;0;"L91";"L";63.5211087
"2675";200329323;2011;"Female";"A";"Large";"Housewife";63;17;-50;1;9870;0;"L84";"L";129.6779531
"2676";200329324;2011;"Male";"A";"Medium";"Housewife";38;12;10;1;11075;0;"S34";"S";29.94861261
"2677";200329325;2011;"Female";"B";"Small";"Employed";54;2;-50;0;8640;0;"P25";"P";31.88091224
"2678";200329326;2011;"Male";"A";"Small";"Retired";66;4;-40;14;8710;1;"Q8";"Q";124.3443471
"2679";200329327;2011;"Female";"D";"Medium";"Employed";27;17;-30;3;10520;1;"L66";"L";49.59668535
"2680";200329331;2011;"Male";"E";"Large";"Self-employed";56;10;30;0;2615;1;"Q3";"Q";110.9836779
"2681";200329332;2011;"Male";"F";"Large";"Housewife";36;6;-50;7;20855;1;"T28";"T";30.79319816
"2682";200329333;2011;"Male";"B";"Large";"Self-employed";40;12;10;0;7110;1;"R1";"R";222.711392
"2683";200329334;2011;"Male";"D";"Medium";"Retired";74;7;-30;13;1870;0;"Q37";"Q";148.5612071
"2684";200329335;2011;"Female";"D";"Large";"Retired";51;10;-10;1;29970;0;"R40";"R";284.9991194
"2685";200329336;2011;"Female";"A";"Small";"Housewife";41;17;-50;10;10220;1;"S39";"S";23.58652635
"2686";200329337;2011;"Male";"F";"Medium";"Employed";38;14;-50;5;16220;1;"S22";"S";38.33660541
"2687";200329338;2011;"Female";"A";"Large";"Employed";22;12;-20;14;2235;0;"Q24";"Q";222.735365
"2688";200329341;2011;"Male";"A";"Medium";"Retired";51;9;-40;2;7440;0;"Q12";"Q";167.9366556
"2689";200329342;2011;"Male";"A";"Large";"Self-employed";70;18;-30;8;38880;1;"N6";"N";93.38235115
"2690";200329343;2011;"Male";"A";"Small";"Employed";34;18;-40;13;6630;0;"L131";"L";71.71655605
"2691";200329344;2011;"Male";"A";"Small";"Employed";40;12;-50;5;15100;0;"U3";"U";94.65751646
"2692";200329347;2011;"Female";"F";"Small";"Housewife";51;14;-50;13;4560;1;"O8";"O";26.51332544
"2693";200329348;2011;"Female";"E";"Medium";"Employed";38;14;-50;2;19630;1;"R15";"R";270.7883545
"2694";200329349;2011;"Male";"B";"Small";"Housewife";42;8;90;3;6975;1;"R8";"R";253.6198858
"2695";200329351;2011;"Male";"A";"Large";"Self-employed";51;7;-40;0;22585;1;"Q33";"Q";129.6690079
"2696";200329352;2011;"Male";"C";"Small";"Self-employed";44;14;-10;11;28845;1;"M19";"M";183.8950396
"2697";200329353;2011;"Female";"C";"Small";"Retired";61;11;80;2;4885;0;"S26";"S";30.18943347
"2698";200329354;2011;"Male";"C";"Large";"Self-employed";45;14;-50;0;37020;0;"L105";"L";60.07300249
"2699";200329356;2011;"Female";"D";"Large";"Self-employed";20;2;40;2;4835;1;"P27";"P";45.411434
"2700";200329357;2011;"Male";"D";"Medium";"Unemployed";35;8;-30;2;8285;1;"N23";"N";77.49504574
"2701";200329358;2011;"Female";"A";"Medium";"Self-employed";39;15;130;2;16580;1;"L114";"L";75.62345843
"2702";200329359;2011;"Male";"D";"Small";"Employed";35;6;0;6;8540;1;"T8";"T";25.52342981
"2703";200329360;2011;"Female";"B";"Large";"Unemployed";20;9;10;15;30670;1;"S13";"S";17.8799582
"2704";200329361;2011;"Male";"E";"Large";"Self-employed";37;12;70;13;24705;1;"U9";"U";121.5870219
"2705";200329362;2011;"Male";"A";"Large";"Retired";71;19;-30;5;24815;1;"S2";"S";24.13748405
"2706";200329363;2011;"Female";"A";"Medium";"Self-employed";44;6;-50;14;45200;1;"T13";"T";30.79695284
"2707";200329365;2011;"Male";"A";"Large";"Housewife";43;12;-50;13;7130;1;"L81";"L";73.65271862
"2708";200329366;2011;"Male";"D";"Small";"Employed";57;14;110;5;8680;1;"M13";"M";184.4785165
"2709";200329367;2011;"Male";"A";"Small";"Unemployed";38;7;40;6;17530;1;"Q52";"Q";168.6499611
"2710";200329368;2011;"Male";"C";"Medium";"Unemployed";27;12;20;0;30460;0;"M22";"M";153.4523215
"2711";200329370;2011;"Male";"E";"Medium";"Employed";36;9;30;5;19470;1;"M15";"M";162.9324677
"2712";200329371;2011;"Female";"A";"Medium";"Retired";67;16;-30;5;22980;1;"Q34";"Q";212.4247054
"2713";200329372;2011;"Female";"D";"Large";"Housewife";46;13;-40;2;47650;1;"Q15";"Q";147.9690558
"2714";200329373;2011;"Female";"B";"Small";"Employed";32;10;70;12;29640;0;"Q28";"Q";169.5291484
"2715";200329374;2011;"Male";"B";"Medium";"Employed";40;16;-40;13;17790;0;"P6";"P";30.37476431
"2716";200329375;2011;"Female";"A";"Large";"Employed";44;9;-50;1;5970;0;"T14";"T";20.85122582
"2717";200329376;2011;"Female";"F";"Large";"Employed";38;19;-10;5;27030;1;"R2";"R";145.223003
"2718";200329377;2011;"Female";"D";"Large";"Self-employed";51;16;-50;6;24205;1;"L124";"L";64.09908451
"2719";200329378;2011;"Female";"B";"Medium";"Employed";43;8;110;1;8510;1;"L74";"L";62.73514095
"2720";200329379;2011;"Female";"D";"Small";"Unemployed";18;10;0;12;12365;0;"U14";"U";123.0152076
"2721";200329381;2011;"Male";"A";"Medium";"Housewife";51;14;-30;4;24985;0;"S22";"S";38.33660541
"2722";200329382;2011;"Male";"A";"Medium";"Self-employed";19;3;0;8;17845;0;"M21";"M";102.818883
"2723";200329383;2011;"Male";"B";"Large";"Self-employed";41;3;-50;3;18615;1;"R12";"R";260.3601885
"2724";200329384;2011;"Female";"A";"Medium";"Housewife";45;9;-50;3;16815;1;"L42";"L";68.95196256
"2725";200329387;2011;"Male";"D";"Medium";"Employed";53;10;-50;1;9675;1;"P32";"P";34.10399662
"2726";200329389;2011;"Female";"A";"Large";"Employed";45;9;-40;5;47995;0;"R25";"R";270.874006
"2727";200329391;2011;"Female";"B";"Large";"Retired";60;16;20;13;18380;0;"Q13";"Q";166.5549379
"2728";200329392;2011;"Male";"B";"Medium";"Employed";40;10;30;7;15955;1;"R47";"R";249.7835716
"2729";200329393;2011;"Male";"D";"Small";"Housewife";26;11;-20;15;9160;1;"Q4";"Q";138.5066713
"2730";200329394;2011;"Male";"C";"Large";"Self-employed";71;13;-50;4;12725;1;"N8";"N";106.5583041
"2731";200329395;2011;"Male";"B";"Large";"Housewife";25;10;20;7;13965;0;"R41";"R";240.0004036
"2732";200329396;2011;"Male";"D";"Small";"Employed";39;9;0;15;3745;1;"L46";"L";72.01288299
"2733";200329398;2011;"Female";"D";"Small";"Employed";41;13;-30;1;22110;1;"O13";"O";31.06929242
"2734";200329399;2011;"Male";"E";"Small";"Employed";28;5;-50;11;5950;1;"R7";"R";180.0831298
"2735";200329400;2011;"Male";"B";"Medium";"Housewife";36;14;100;11;18640;1;"U18";"U";99.17167477
"2736";200329401;2011;"Female";"A";"Large";"Housewife";43;7;90;1;9900;1;"O4";"O";37.59594224
"2737";200329402;2011;"Male";"D";"Large";"Retired";67;14;-30;0;6695;1;"P18";"P";23.6720664
"2738";200329403;2011;"Female";"B";"Large";"Self-employed";48;3;-50;2;9880;0;"L88";"L";73.46170633
"2739";200329405;2011;"Female";"D";"Small";"Unemployed";30;13;120;2;17485;0;"L124";"L";64.09908451
"2740";200329406;2011;"Male";"D";"Large";"Retired";47;18;-50;11;49730;1;"R31";"R";285.6217445
"2741";200329407;2011;"Male";"D";"Small";"Employed";47;19;-40;0;5945;0;"R48";"R";238.240414
"2742";200329410;2011;"Male";"D";"Medium";"Housewife";42;6;140;1;23660;1;"Q22";"Q";144.998902
"2743";200329411;2011;"Male";"A";"Large";"Employed";28;14;0;12;3235;0;"P8";"P";23.21820596
"2744";200329412;2011;"Female";"D";"Small";"Employed";21;14;0;15;5335;1;"Q17";"Q";202.5335882
"2745";200329414;2011;"Female";"D";"Small";"Employed";19;10;0;9;9510;0;"L11";"L";37.45585227
"2746";200329417;2011;"Male";"B";"Medium";"Unemployed";22;4;20;11;1065;0;"R28";"R";256.6405915
"2747";200329418;2011;"Male";"A";"Large";"Self-employed";51;15;-20;8;6345;1;"P28";"P";41.2451199
"2748";200329419;2011;"Male";"C";"Medium";"Employed";38;19;50;8;13120;1;"P12";"P";36.54260314
"2749";200329421;2011;"Female";"B";"Large";"Self-employed";29;1;50;0;1085;0;"O37";"O";30.5989837
"2750";200329422;2011;"Male";"B";"Small";"Employed";25;6;0;15;20950;0;"Q19";"Q";157.245582
"2751";200329424;2011;"Female";"E";"Small";"Self-employed";52;16;-30;13;15740;1;"U4";"U";114.881582
"2752";200329425;2011;"Male";"D";"Medium";"Unemployed";18;5;0;1;6430;0;"N5";"N";47.58194704
"2753";200329426;2011;"Female";"B";"Large";"Retired";69;12;-50;13;42385;1;"U20";"U";58.60474559
"2754";200329429;2011;"Female";"D";"Medium";"Housewife";18;7;0;5;10005;0;"Q55";"Q";126.1401885
"2755";200329430;2011;"Female";"E";"Medium";"Self-employed";38;11;-40;8;3330;0;"Q31";"Q";185.1345389
"2756";200329431;2011;"Male";"D";"Medium";"Housewife";46;12;-50;10;13265;1;"T14";"T";20.85122582
"2757";200329432;2011;"Male";"E";"Large";"Retired";65;10;-20;12;13460;1;"L60";"L";63.17028387
"2758";200329433;2011;"Male";"E";"Medium";"Employed";34;19;10;7;15485;0;"L40";"L";76.05272599
"2759";200329435;2011;"Male";"A";"Large";"Employed";42;10;120;6;18750;0;"L132";"L";51.32331561
"2760";200329436;2011;"Male";"A";"Small";"Employed";39;14;-40;2;9175;0;"Q20";"Q";181.4165594
"2761";200329437;2011;"Female";"A";"Large";"Retired";46;10;-50;0;19545;1;"O21";"O";37.74768396
"2762";200329438;2011;"Male";"F";"Large";"Employed";27;10;150;1;9380;1;"M16";"M";129.4194752
"2763";200329439;2011;"Male";"F";"Medium";"Employed";20;13;-10;7;9670;0;"O1";"O";36.25444122
"2764";200329442;2011;"Female";"A";"Large";"Self-employed";64;11;-50;1;11040;0;"L90";"L";92.10692821
"2765";200329443;2011;"Male";"B";"Medium";"Unemployed";36;13;-10;2;6485;0;"O13";"O";31.06929242
"2766";200329444;2011;"Male";"E";"Large";"Employed";25;7;-10;0;10180;0;"T2";"T";28.13630298
"2767";200329445;2011;"Male";"B";"Small";"Employed";30;5;20;0;9015;0;"Q62";"Q";91.45292269
"2768";200329446;2011;"Male";"F";"Large";"Retired";63;7;-50;6;32045;1;"P35";"P";40.08261306
"2769";200329447;2011;"Male";"C";"Small";"Self-employed";21;7;0;5;2100;1;"R9";"R";251.432848
"2770";200329449;2011;"Female";"B";"Small";"Unemployed";18;4;0;6;6730;0;"M18";"M";99.28308074
"2771";200329451;2011;"Male";"C";"Small";"Employed";22;15;0;3;28325;0;"Q29";"Q";239.4551701
"2772";200329452;2011;"Female";"A";"Large";"Employed";40;10;-50;14;13005;1;"L6";"L";58.89468755
"2773";200329454;2011;"Female";"A";"Medium";"Housewife";34;13;-40;1;39775;0;"S30";"S";35.57652753
"2774";200329455;2011;"Female";"E";"Small";"Unemployed";22;15;20;0;8180;0;"P15";"P";25.63801996
"2775";200329458;2011;"Female";"A";"Small";"Employed";28;8;-30;0;9575;0;"R33";"R";297.3851697
"2776";200329460;2011;"Male";"B";"Medium";"Employed";55;4;70;1;17390;1;"L104";"L";50.1264516
"2777";200329461;2011;"Male";"A";"Small";"Employed";29;6;10;3;8020;0;"Q3";"Q";110.9836779
"2778";200329462;2011;"Female";"A";"Large";"Retired";72;11;-30;2;43930;1;"T7";"T";27.50305391
"2779";200329463;2011;"Male";"E";"Small";"Self-employed";48;16;-40;12;28105;1;"L64";"L";84.9609991
"2780";200329464;2011;"Male";"A";"Medium";"Self-employed";23;12;-10;1;41820;0;"L99";"L";100.9312267
"2781";200329465;2011;"Male";"A";"Small";"Unemployed";30;17;-50;0;42045;0;"O32";"O";32.3905212
"2782";200329468;2011;"Female";"E";"Medium";"Housewife";21;9;60;1;11395;0;"Q26";"Q";237.675525
"2783";200329470;2011;"Female";"A";"Small";"Employed";39;10;-50;2;4080;0;"L90";"L";92.10692821
"2784";200329472;2011;"Female";"D";"Medium";"Housewife";49;17;-10;10;38780;0;"R30";"R";296.4319078
"2785";200329474;2011;"Female";"A";"Large";"Retired";51;5;130;10;20010;1;"Q1";"Q";114.1413271
"2786";200329476;2011;"Male";"A";"Medium";"Employed";34;6;-50;15;29265;0;"N22";"N";100.833778
"2787";200329478;2011;"Female";"B";"Small";"Employed";41;14;-40;5;17645;0;"N25";"N";25.83086908
"2788";200329479;2011;"Male";"D";"Large";"Retired";55;12;60;0;8030;1;"Q51";"Q";141.4896565
"2789";200329480;2011;"Male";"D";"Medium";"Housewife";52;17;-50;0;8825;1;"L107";"L";64.32860507
"2790";200329482;2011;"Male";"C";"Large";"Employed";53;13;10;0;22625;1;"L29";"L";66.94554904
"2791";200329483;2011;"Female";"B";"Medium";"Housewife";38;7;0;8;19435;1;"Q55";"Q";126.1401885
"2792";200329486;2011;"Male";"E";"Large";"Retired";61;17;-50;2;15610;1;"Q25";"Q";140.4108252
"2793";200329487;2011;"Male";"B";"Small";"Self-employed";25;13;-30;3;22285;0;"N9";"N";118.8510133
